year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2014,"United States","01000US","Phlebotomists","319097","Female","2",84654,3118.22,31339.6,671.41
2014,"United States","01000US","Firstline supervisors of correctional officers","331011","Male","1",41127,1802.05,60419.4,1145.06
2014,"United States","01000US","Firstline supervisors of correctional officers","331011","Female","2",16605,1056.73,52439.8,2002.33
2014,"United States","01000US","Firstline supervisors of police & detectives","331012","Male","1",95079,2932.12,82763.1,1081.01
2014,"United States","01000US","Firstline supervisors of police & detectives","331012","Female","2",16841,1059.68,69755.2,2434.87
2014,"United States","01000US","Firstline supervisors of fire fighting & prevention workers","331021","Male","1",45435,1878.57,88601.7,1537.91
2014,"United States","01000US","Firstline supervisors of fire fighting & prevention workers","331021","Female","2",1919,335.689,78522.9,9793.42
2014,"United States","01000US","Firstline supervisors of protective service workers, all other","331099","Male","1",60998,1907.14,60450.4,1872.8
2014,"United States","01000US","Firstline supervisors of protective service workers, all other","331099","Female","2",22017,1271.31,52177.4,2128.58
2014,"United States","01000US","Firefighters","332011","Male","1",277264,5086.23,66653.6,551.011
2014,"United States","01000US","Firefighters","332011","Female","2",12548,1031.67,58947.9,2181.98
2014,"United States","01000US","Fire inspectors","332020","Male","1",16946,1343.36,60443.0,2188.54
2014,"United States","01000US","Fire inspectors","332020","Female","2",1862,360.772,58433.9,6506.84
2014,"United States","01000US","Bailiffs, correctional officers, & jailers","333010","Male","1",318854,5372.9,49466.8,443.106
2014,"United States","01000US","Bailiffs, correctional officers, & jailers","333010","Female","2",120133,3033.46,42227.0,624.197
2014,"United States","01000US","Detectives & criminal investigators","333021","Male","1",96370,3483.72,81301.6,1219.8
2014,"United States","01000US","Detectives & criminal investigators","333021","Female","2",32023,1826.88,66788.8,1820.52
2014,"United States","01000US","Police officers","333050","Male","1",614682,7296.61,65639.0,406.106
2014,"United States","01000US","Police officers","333050","Female","2",98597,3047.24,58538.5,987.857
2014,"United States","01000US","Animal control workers","339011","Male","1",6715,857.496,41320.2,3142.05
2014,"United States","01000US","Animal control workers","339011","Female","2",4937,654.092,35917.7,1863.51
2014,"United States","01000US","Private detectives & investigators","339021","Male","1",44191,2147.89,69040.8,2268.61
2014,"United States","01000US","Private detectives & investigators","339021","Female","2",32495,1827.84,51858.5,1396.39
2014,"United States","01000US","Security guards & gaming surveillance officers","339030","Male","1",763898,7784.32,36853.3,323.86
2014,"United States","01000US","Security guards & gaming surveillance officers","339030","Female","2",207919,4265.94,34133.3,680.634
2014,"United States","01000US","Crossing guards","339091","Male","1",22957,1383.02,33196.8,3248.14
2014,"United States","01000US","Crossing guards","339091","Female","2",32747,1670.6,29826.5,2703.47
2014,"United States","01000US","Transportation security screeners","339093","Male","1",17179,1285.57,47191.6,1842.91
2014,"United States","01000US","Transportation security screeners","339093","Female","2",9762,897.147,42763.0,1974.54
2014,"United States","01000US","Chefs & head cooks","351011","Male","1",294766,5189.86,35067.3,445.529
2014,"United States","01000US","Chefs & head cooks","351011","Female","2",70862,2671.43,29220.1,798.645
2014,"United States","01000US","Firstline supervisors of food preparation & serving workers","351012","Male","1",220846,4437.59,35594.9,826.105
2014,"United States","01000US","Firstline supervisors of food preparation & serving workers","351012","Female","2",310048,5201.28,26232.4,390.96
2014,"United States","01000US","Cooks","352010","Male","1",1314551,15691.6,22577.3,160.865
2014,"United States","01000US","Cooks","352010","Female","2",900287,9446.85,19862.4,221.119
2014,"United States","01000US","Food preparation workers","352021","Male","1",364646,6619.18,20534.4,375.781
2014,"United States","01000US","Food preparation workers","352021","Female","2",500688,7651.57,18813.3,240.699
2014,"United States","01000US","Bartenders","353011","Male","1",171898,4033.28,29797.3,496.624
2014,"United States","01000US","Bartenders","353011","Female","2",240202,4891.17,24184.5,380.332
2014,"United States","01000US","Combined food preparation & serving workers, including fast food","353021","Male","1",126791,3371.37,21361.3,1054.3
2014,"United States","01000US","Combined food preparation & serving workers, including fast food","353021","Female","2",228036,4327.29,19250.5,653.315
2014,"United States","01000US","Counter attendants, cafeteria, food concession, & coffee shop","353022","Male","1",64021,2475.69,18167.3,1005.24
2014,"United States","01000US","Counter attendants, cafeteria, food concession, & coffee shop","353022","Female","2",131390,3072.53,16687.9,773.05
2014,"United States","01000US","Waiters & waitresses","353031","Male","1",613050,8221.19,25350.7,331.113
2014,"United States","01000US","Waiters & waitresses","353031","Female","2",1535799,15513.7,20322.8,196.158
2014,"United States","01000US","Food servers, nonrestaurant","353041","Male","1",59614,2368.98,27076.3,981.917
2014,"United States","01000US","Food servers, nonrestaurant","353041","Female","2",120979,3058.08,22927.3,529.444
2014,"United States","01000US","Dishwashers","359021","Male","1",237040,5110.71,18396.4,496.016
2014,"United States","01000US","Dishwashers","359021","Female","2",61104,2426.08,17975.0,844.917
2014,"United States","01000US","Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Male","1",39077,2053.64,25978.2,3039.05
2014,"United States","01000US","Hosts & hostesses, restaurant, lounge, & coffee shop","359031","Female","2",252036,5808.8,19576.6,1133.74
2014,"United States","01000US","Firstline supervisors of housekeeping & janitorial workers","371011","Male","1",128183,3468.18,48003.5,972.373
2014,"United States","01000US","Firstline supervisors of housekeeping & janitorial workers","371011","Female","2",74874,2943.02,31247.7,815.843
2014,"United States","01000US","Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Male","1",119981,3641.05,44523.7,1030.92
2014,"United States","01000US","Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012","Female","2",7223,766.685,39751.7,4754.61
2014,"United States","01000US","Maids & housekeeping cleaners","372012","Male","1",168760,3635.01,25609.7,446.389
2014,"United States","01000US","Maids & housekeeping cleaners","372012","Female","2",982512,10475.5,21209.4,215.548
2014,"United States","01000US","Pest control workers","372021","Male","1",60138,2390.64,37124.3,915.167
2014,"United States","01000US","Pest control workers","372021","Female","2",2786,512.682,30251.3,2721.4
2014,"United States","01000US","Grounds maintenance workers","373010","Male","1",972840,13289.1,25015.0,232.639
2014,"United States","01000US","Grounds maintenance workers","373010","Female","2",58477,2155.9,24079.0,843.882
2014,"United States","01000US","Firstline supervisors of gaming workers","391010","Male","1",35912,1721.63,51119.8,1686.27
2014,"United States","01000US","Firstline supervisors of gaming workers","391010","Female","2",25233,1568.06,40913.8,1928.96
2014,"United States","01000US","Firstline supervisors of personal service workers","391021","Male","1",46637,2134.64,52362.8,2295.57
2014,"United States","01000US","Firstline supervisors of personal service workers","391021","Female","2",66596,2568.13,36222.7,1110.4
2014,"United States","01000US","Animal trainers","392011","Male","1",11903,881.888,40341.2,3927.82
2014,"United States","01000US","Animal trainers","392011","Female","2",14978,1314.85,34562.3,5812.46
2014,"United States","01000US","Nonfarm animal caretakers","392021","Male","1",42249,2031.92,28654.2,1570.97
2014,"United States","01000US","Nonfarm animal caretakers","392021","Female","2",115728,3251.16,24436.6,550.316
2014,"United States","01000US","Gaming services workers","393010","Male","1",52923,2005.5,41057.0,1022.15
2014,"United States","01000US","Gaming services workers","393010","Female","2",49021,1949.43,36380.6,885.26
2014,"United States","01000US","Motion picture projectionists","393021","Male","1",5816,734.373,31555.0,3832.54
2014,"United States","01000US","Motion picture projectionists","393021","Female","2",1307,320.392,23536.4,6492.21
2014,"United States","01000US","Ushers, lobby attendants, & ticket takers","393031","Male","1",23809,1340.21,25811.3,3777.29
2014,"United States","01000US","Ushers, lobby attendants, & ticket takers","393031","Female","2",19289,1318.53,22459.2,2000.76
2014,"United States","01000US","Miscellaneous entertainment attendants & related workers","393090","Male","1",103706,2699.04,26036.9,1054.28
2014,"United States","01000US","Miscellaneous entertainment attendants & related workers","393090","Female","2",79684,2431.65,25942.3,1356.9
2014,"United States","01000US","Morticians, undertakers, & funeral directors","394031","Male","1",27501,1484.79,62323.1,2678.07
2014,"United States","01000US","Morticians, undertakers, & funeral directors","394031","Female","2",8169,771.657,41286.1,3113.9
2014,"United States","01000US","Barbers","395011","Male","1",44406,2218.4,27569.5,958.188
2014,"United States","01000US","Barbers","395011","Female","2",14362,1073.46,22164.0,1343.15
2014,"United States","01000US","Hairdressers, hairstylists, & cosmetologists","395012","Male","1",48610,2086.25,40789.6,2284.79
2014,"United States","01000US","Hairdressers, hairstylists, & cosmetologists","395012","Female","2",501878,7985.2,25974.1,295.976
2014,"United States","01000US","Miscellaneous personal appearance workers","395090","Male","1",31369,1889.62,24619.5,1095.33
2014,"United States","01000US","Miscellaneous personal appearance workers","395090","Female","2",197667,4898.55,23097.6,747.116
2014,"United States","01000US","Baggage porters, bellhops, & concierges","396010","Male","1",65088,2328.47,32512.7,964.54
2014,"United States","01000US","Baggage porters, bellhops, & concierges","396010","Female","2",17336,1186.29,29693.5,1238.62
2014,"United States","01000US","Tour & travel guides","397010","Male","1",24605,1523.83,29891.3,1804.19
2014,"United States","01000US","Tour & travel guides","397010","Female","2",24094,1326.31,26507.4,2522.73
2014,"United States","01000US","Childcare workers","399011","Male","1",70229,2491.31,26308.8,1207.56
2014,"United States","01000US","Childcare workers","399011","Female","2",844311,8622.91,21506.9,312.549
2014,"United States","01000US","Personal care aides","399021","Male","1",171176,4081.82,26966.1,683.076
2014,"United States","01000US","Personal care aides","399021","Female","2",888827,8616.34,22876.0,262.512
2014,"United States","01000US","Recreation & fitness workers","399030","Male","1",131433,3335.56,36150.1,905.497
2014,"United States","01000US","Recreation & fitness workers","399030","Female","2",231802,4542.0,29466.4,618.466
2014,"United States","01000US","Residential advisors","399041","Male","1",31534,1804.87,26326.8,1384.46
2014,"United States","01000US","Residential advisors","399041","Female","2",49543,2087.0,25617.6,1405.8
